Store,Date,Weekly_Sales,Holiday_Flag,Column1,Temperature,Fuel_Price,CPI,Unemployment
34,9/17/2010,885445.47,0,Non Holiday,70.71,2.594,126.15,9.82
34,9/24/2010,867539.07,0,Non Holiday,69.78,2.642,126.19,9.82
34,10/1/2010,865709.11,0,Non Holiday,70.13,2.619,126.23,10.21
34,10/8/2010,931710.67,0,Non Holiday,65.21,2.645,126.28,10.21
34,10/15/2010,888703.62,0,Non Holiday,59.57,2.732,126.33,10.21
34,10/22/2010,936293.6,0,Non Holiday,58.11,2.736,126.38,10.21
34,10/29/2010,926294.02,0,Non Holiday,50.78,2.718,126.44,10.21
34,11/5/2010,972292.31,0,Non Holiday,52.43,2.699,126.49,10.21
34,11/12/2010,979730.78,0,Non Holiday,47.2,2.741,126.55,10.21
34,11/19/2010,955766.33,0,Non Holiday,40.93,2.78,126.61,10.21
34,11/26/2010,1309476.68,1,Holiday,41.13,2.752,126.67,10.21
34,12/3/2010,1001512.21,0,Non Holiday,34.7,2.727,126.73,10.21
34,12/10/2010,1086661.02,0,Non Holiday,41.93,2.86,126.79,10.21
34,12/17/2010,1227148.13,0,Non Holiday,42.64,2.884,126.88,10.21
34,12/24/2010,1620748.25,0,Non Holiday,42.74,2.887,126.98,10.21
34,12/31/2010,902109.69,1,Holiday,34.11,2.955,127.09,10.21
34,1/7/2011,900646.94,0,Non Holiday,24.5,2.98,127.19,10.4
34,1/14/2011,898610.33,0,Non Holiday,30.75,2.992,127.3,10.4
34,1/21/2011,891025.39,0,Non Holiday,39.57,3.017,127.44,10.4
34,1/28/2011,836717.75,0,Non Holiday,34.68,3.022,127.58,10.4
34,2/4/2011,971932.87,0,Non Holiday,23.82,2.996,127.72,10.4
34,2/11/2011,1015654.6,1,Holiday,28.66,3.033,127.86,10.4
34,2/18/2011,1062629.3,0,Non Holiday,45.12,3.058,128,10.4
34,2/25/2011,953331.45,0,Non Holiday,44.57,3.087,128.13,10.4
34,3/4/2011,963910.81,0,Non Holiday,46.21,3.305,128.26,10.4
34,3/11/2011,943951.67,0,Non Holiday,45.87,3.461,128.4,10.4
34,3/18/2011,1014218.8,0,Non Holiday,55.58,3.495,128.51,10.4
34,3/25/2011,922898.38,0,Non Holiday,53.11,3.48,128.62,10.4
34,4/1/2011,884233.67,0,Non Holiday,55.46,3.521,128.72,10.58
34,4/8/2011,975479.83,0,Non Holiday,58.59,3.605,128.82,10.58
34,4/15/2011,941829,0,Non Holiday,53.3,3.724,128.91,10.58
34,4/22/2011,1051518.45,0,Non Holiday,63.83,3.781,128.96,10.58
34,4/29/2011,895973.02,0,Non Holiday,57.73,3.781,129,10.58
34,5/6/2011,965853.58,0,Non Holiday,54.4,3.866,129.04,10.58
34,5/13/2011,966232.69,0,Non Holiday,63.05,3.872,129.09,10.58
34,5/20/2011,945018.83,0,Non Holiday,61.47,3.881,129.08,10.58
34,5/27/2011,941311.83,0,Non Holiday,65.99,3.771,129.06,10.58
34,6/3/2011,947229.24,0,Non Holiday,74.64,3.683,129.05,10.58
34,6/10/2011,943912.77,0,Non Holiday,74.57,3.64,129.04,10.58
34,6/17/2011,968258.09,0,Non Holiday,76.58,3.618,129.04,10.58
34,6/24/2011,923795.04,0,Non Holiday,77.16,3.57,129.07,10.58
34,7/1/2011,911106.22,0,Non Holiday,81.96,3.504,129.09,10.64
34,7/8/2011,926934.57,0,Non Holiday,80.84,3.469,129.11,10.64
34,7/15/2011,903882.96,0,Non Holiday,78.09,3.563,129.13,10.64
34,7/22/2011,913236.62,0,Non Holiday,80.75,3.627,129.15,10.64
34,7/29/2011,851461.9,0,Non Holiday,78.04,3.659,129.17,10.64
34,8/5/2011,942236.45,0,Non Holiday,76.71,3.662,129.18,10.64
34,8/12/2011,956251.18,0,Non Holiday,80.23,3.617,129.2,10.64
34,8/19/2011,960418.54,0,Non Holiday,77.08,3.55,129.24,10.64
34,8/26/2011,871404.6,0,Non Holiday,77.27,3.523,129.28,10.64
34,9/2/2011,926455.64,0,Non Holiday,78.24,3.533,129.33,10.64
34,9/9/2011,930506.14,1,Holiday,70.05,3.554,129.37,10.64
34,9/16/2011,927249.61,0,Non Holiday,64.94,3.532,129.43,10.64
34,9/23/2011,902852.73,0,Non Holiday,66.23,3.473,129.52,10.64
34,9/30/2011,871847.85,0,Non Holiday,69.44,3.371,129.61,10.64
34,10/7/2011,954069.45,0,Non Holiday,60.42,3.299,129.69,10.15
34,10/14/2011,911788.79,0,Non Holiday,54.72,3.283,129.77,10.15
34,10/21/2011,953693.23,0,Non Holiday,58.93,3.361,129.78,10.15
34,10/28/2011,958063.87,0,Non Holiday,54.56,3.362,129.79,10.15
34,11/4/2011,992621.93,0,Non Holiday,48.04,3.322,129.81,10.15
34,11/11/2011,991570.02,0,Non Holiday,41.04,3.286,129.82,10.15
34,11/18/2011,947552.44,0,Non Holiday,46,3.294,129.83,10.15
34,11/25/2011,1345595.82,1,Holiday,45.99,3.225,129.84,10.15
34,12/2/2011,988742.08,0,Non Holiday,39.75,3.176,129.85,10.15
34,12/9/2011,1084243.91,0,Non Holiday,24.69,3.153,129.86,10.15
34,12/16/2011,1151052.86,0,Non Holiday,32.31,3.149,129.9,10.15
34,12/23/2011,1593655.96,0,Non Holiday,32.45,3.103,129.98,10.15
34,12/30/2011,965512.36,1,Holiday,28.84,3.119,130.07,10.15
34,1/6/2012,953844.85,0,Non Holiday,36.39,3.158,130.16,9.65
34,1/13/2012,913755.12,0,Non Holiday,33.99,3.263,130.24,9.65
34,1/20/2012,910899.05,0,Non Holiday,39.28,3.273,130.28,9.65
34,1/27/2012,872450.37,0,Non Holiday,39.81,3.29,130.31,9.65
34,2/3/2012,939367.14,0,Non Holiday,38.64,3.354,130.35,9.65
34,2/10/2012,1047658.09,1,Holiday,36.7,3.411,130.38,9.65
34,2/17/2012,1123446.51,0,Non Holiday,37.25,3.493,130.45,9.65
34,2/24/2012,950154.24,0,Non Holiday,39.89,3.541,130.55,9.65
34,3/2/2012,990263.7,0,Non Holiday,42.74,3.619,130.65,9.65
34,3/9/2012,976393.43,0,Non Holiday,42.7,3.667,130.74,9.65
34,3/16/2012,999298.43,0,Non Holiday,48.09,3.707,130.83,9.65
34,3/23/2012,945143.33,0,Non Holiday,47.93,3.759,130.9,9.65
34,3/30/2012,938861.77,0,Non Holiday,59.29,3.82,130.97,9.65
34,4/6/2012,1091020.37,0,Non Holiday,54.42,3.864,131.04,9.58
34,4/13/2012,987353.65,0,Non Holiday,59.12,3.881,131.11,9.58
34,4/20/2012,977628.78,0,Non Holiday,55.34,3.864,131.12,9.58
34,4/27/2012,940299.87,0,Non Holiday,66.49,3.81,131.13,9.58
34,5/4/2012,991104.4,0,Non Holiday,65.04,3.747,131.14,9.58
34,5/11/2012,949625.52,0,Non Holiday,61.92,3.685,131.15,9.58
34,5/18/2012,998672.85,0,Non Holiday,64.97,3.62,131.1,9.58
34,5/25/2012,1015737.61,0,Non Holiday,72.42,3.551,131.03,9.58
34,6/1/2012,977062.44,0,Non Holiday,70.41,3.483,130.96,9.58
34,6/8/2012,999511.29,0,Non Holiday,75.35,3.433,130.89,9.58
34,6/15/2012,982345.51,0,Non Holiday,76.48,3.372,130.83,9.58
34,6/22/2012,1000285.1,0,Non Holiday,78.85,3.329,130.79,9.58
34,6/29/2012,942970.63,0,Non Holiday,81.91,3.257,130.76,9.58
34,7/6/2012,1007867.68,0,Non Holiday,77.95,3.187,130.72,9.28
34,7/13/2012,954677.75,0,Non Holiday,74.02,3.224,130.68,9.28
34,7/20/2012,950929.59,0,Non Holiday,77.7,3.263,130.7,9.28
34,7/27/2012,917883.79,0,Non Holiday,77.3,3.356,130.72,9.28
34,8/3/2012,973250.41,0,Non Holiday,78.93,3.374,130.74,9.28
34,8/10/2012,1004523.59,0,Non Holiday,78.26,3.476,130.76,9.28
34,8/17/2012,1013820.86,0,Non Holiday,77.78,3.552,130.79,9.28
34,8/24/2012,926250.21,0,Non Holiday,72.44,3.61,130.84,9.28
34,8/31/2012,933487.71,0,Non Holiday,75.89,3.646,130.89,9.28
34,9/7/2012,976415.56,1,Holiday,78.26,3.709,130.93,9.28
34,9/14/2012,955211.7,0,Non Holiday,64.28,3.706,130.98,9.28
34,9/21/2012,943047.78,0,Non Holiday,66.08,3.721,131.01,9.28
34,9/28/2012,928629.31,0,Non Holiday,67.06,3.666,131.04,9.28
34,10/5/2012,968896.68,0,Non Holiday,65.41,3.62,131.08,8.84
34,10/12/2012,948613.39,0,Non Holiday,59.94,3.603,131.11,8.84
34,10/19/2012,963516.28,0,Non Holiday,58.47,3.61,131.15,8.84
34,10/26/2012,956987.81,0,Non Holiday,57.95,3.514,131.19,8.84
35,2/5/2010,1230613.5,0,Non Holiday,27.19,2.784,135.35,9.26
35,2/12/2010,1168815.31,1,Holiday,29.81,2.773,135.41,9.26
35,2/19/2010,1270658.64,0,Non Holiday,32.44,2.745,135.47,9.26
35,2/26/2010,1020651.74,0,Non Holiday,36,2.754,135.52,9.26
35,3/5/2010,1162610.27,0,Non Holiday,38.07,2.777,135.57,9.26
35,3/12/2010,1150344.39,0,Non Holiday,45.98,2.818,135.63,9.26
35,3/19/2010,1117536.09,0,Non Holiday,49.04,2.844,135.67,9.26
35,3/26/2010,1078900.44,0,Non Holiday,52.34,2.854,135.71,9.26
35,4/2/2010,1189556.47,0,Non Holiday,46.9,2.85,135.75,9.05
35,4/9/2010,1198014.97,0,Non Holiday,62.62,2.869,135.79,9.05
35,4/16/2010,1084487.55,0,Non Holiday,54.95,2.899,135.83,9.05
35,4/23/2010,1110827.48,0,Non Holiday,53.91,2.902,135.87,9.05
35,4/30/2010,1096930.65,0,Non Holiday,53.55,2.921,135.92,9.05
35,5/7/2010,1182099.88,0,Non Holiday,69.02,2.966,135.96,9.05
35,5/14/2010,1104277.57,0,Non Holiday,53.82,2.982,136.01,9.05
35,5/21/2010,1078182.18,0,Non Holiday,63.31,2.958,136.08,9.05
35,5/28/2010,1223777.48,0,Non Holiday,67.88,2.899,136.15,9.05
35,6/4/2010,1282378.71,0,Non Holiday,74.29,2.847,136.22,9.05
35,6/11/2010,1160412.71,0,Non Holiday,68.9,2.809,136.29,9.05
35,6/18/2010,1198025.76,0,Non Holiday,70,2.78,136.32,9.05
35,6/25/2010,1230245.74,0,Non Holiday,78.02,2.808,136.35,9.05
35,7/2/2010,1245827.08,0,Non Holiday,76.25,2.815,136.37,8.86
35,7/9/2010,1268766.76,0,Non Holiday,82.69,2.793,136.4,8.86
35,7/16/2010,1124414.87,0,Non Holiday,78.26,2.783,136.42,8.86
35,7/23/2010,1121756.43,0,Non Holiday,81.56,2.771,136.44,8.86
35,7/30/2010,1139131.78,0,Non Holiday,79.78,2.781,136.46,8.86
35,8/6/2010,1180183.39,0,Non Holiday,77.45,2.784,136.47,8.86
35,8/13/2010,1090587.5,0,Non Holiday,77.36,2.805,136.49,8.86
35,8/20/2010,1033719.5,0,Non Holiday,75.16,2.779,136.52,8.86
35,8/27/2010,917693.06,0,Non Holiday,70.31,2.755,136.56,8.86
35,9/3/2010,948660.79,0,Non Holiday,78.52,2.715,136.59,8.86
35,9/10/2010,961685.98,1,Holiday,70.38,2.699,136.62,8.86
35,9/17/2010,831443.61,0,Non Holiday,64.5,2.706,136.63,8.86
35,9/24/2010,758069.78,0,Non Holiday,67.08,2.713,136.63,8.86
35,10/1/2010,771065.21,0,Non Holiday,70.19,2.707,136.63,8.76
35,10/8/2010,874615.32,0,Non Holiday,57.78,2.764,136.63,8.76
35,10/15/2010,798376.99,0,Non Holiday,58.38,2.868,136.64,8.76
35,10/22/2010,827705.82,0,Non Holiday,52.82,2.917,136.69,8.76
35,10/29/2010,857797.33,0,Non Holiday,61.02,2.921,136.74,8.76
35,11/5/2010,843755.12,0,Non Holiday,45.91,2.917,136.79,8.76
35,11/12/2010,870914.69,0,Non Holiday,45.9,2.931,136.83,8.76
35,11/19/2010,846850.35,0,Non Holiday,50.81,3,136.77,8.76
35,11/26/2010,1781866.98,1,Holiday,46.67,3.039,136.69,8.76
35,12/3/2010,982598.88,0,Non Holiday,41.81,3.046,136.61,8.76
35,12/10/2010,1108580.19,0,Non Holiday,30.83,3.109,136.53,8.76
35,12/17/2010,1314987.4,0,Non Holiday,31.62,3.14,136.53,8.76
35,12/24/2010,1779236.54,0,Non Holiday,31.34,3.141,136.6,8.76
35,12/31/2010,576332.05,1,Holiday,29.59,3.179,136.67,8.76
35,1/7/2011,649289.75,0,Non Holiday,34.42,3.193,136.73,8.55
35,1/14/2011,687670.78,0,Non Holiday,25.7,3.205,136.8,8.55
35,1/21/2011,659902.07,0,Non Holiday,30.13,3.229,136.89,8.55
35,1/28/2011,633289.78,0,Non Holiday,23.64,3.237,136.97,8.55
35,2/4/2011,747577.05,0,Non Holiday,28.7,3.231,137.05,8.55
35,2/11/2011,859258.17,1,Holiday,30.45,3.239,137.14,8.55
35,2/18/2011,865305.88,0,Non Holiday,39.32,3.245,137.25,8.55
35,2/25/2011,841129.26,0,Non Holiday,33.05,3.274,137.38,8.55
35,3/4/2011,850448.54,0,Non Holiday,36.99,3.433,137.5,8.55
35,3/11/2011,830601.39,0,Non Holiday,43.64,3.582,137.63,8.55
35,3/18/2011,800662.82,0,Non Holiday,46.65,3.631,137.74,8.55
35,3/25/2011,762184.1,0,Non Holiday,40.11,3.625,137.85,8.55
35,4/1/2011,762620.94,0,Non Holiday,37.27,3.638,137.96,8.51
35,4/8/2011,813352.41,0,Non Holiday,46.87,3.72,138.06,8.51
35,4/15/2011,795157.2,0,Non Holiday,52.24,3.821,138.16,8.51
35,4/22/2011,841778.34,0,Non Holiday,50.02,3.892,138.25,8.51
35,4/29/2011,811824.06,0,Non Holiday,61.71,3.962,138.33,8.51
35,5/6/2011,835181.18,0,Non Holiday,56.48,4.046,138.41,8.51
35,5/13/2011,826155.95,0,Non Holiday,60.07,4.066,138.5,8.51
35,5/20/2011,776838.56,0,Non Holiday,60.22,4.062,138.59,8.51
35,5/27/2011,850708.6,0,Non Holiday,66.43,3.985,138.68,8.51
35,6/3/2011,955466.84,0,Non Holiday,74.17,3.922,138.77,8.51
35,6/10/2011,855130.21,0,Non Holiday,73.26,3.881,138.86,8.51
35,6/17/2011,828594.86,0,Non Holiday,67.03,3.842,139,8.51
35,6/24/2011,849397.57,0,Non Holiday,72.02,3.804,139.18,8.51
35,7/1/2011,874453.88,0,Non Holiday,73.76,3.748,139.36,8.68
35,7/8/2011,827717.85,0,Non Holiday,76.87,3.711,139.54,8.68
35,7/15/2011,813845.5,0,Non Holiday,77.83,3.76,139.7,8.68
35,7/22/2011,820188.42,0,Non Holiday,82.28,3.811,139.8,8.68
35,7/29/2011,770820.27,0,Non Holiday,79.41,3.829,139.89,8.68
35,8/5/2011,826820.71,0,Non Holiday,78.14,3.842,139.99,8.68
35,8/12/2011,819911.89,0,Non Holiday,76.67,3.812,140.09,8.68
35,8/19/2011,820288.35,0,Non Holiday,72.97,3.747,140.13,8.68
35,8/26/2011,897037.25,0,Non Holiday,72.88,3.704,140.16,8.68
35,9/2/2011,813486.55,0,Non Holiday,71.44,3.703,140.2,8.68
35,9/9/2011,922440.64,1,Holiday,70.93,3.738,140.23,8.68
35,9/16/2011,738792.11,0,Non Holiday,69.65,3.742,140.27,8.68
35,9/23/2011,705802.45,0,Non Holiday,63.61,3.711,140.33,8.68
35,9/30/2011,749676.95,0,Non Holiday,70.92,3.645,140.38,8.68
35,10/7/2011,791637.53,0,Non Holiday,56.91,3.583,140.43,8.74
35,10/14/2011,772859.25,0,Non Holiday,64.78,3.541,140.48,8.74
35,10/21/2011,811328.4,0,Non Holiday,59.62,3.57,140.46,8.74
35,10/28/2011,808821.5,0,Non Holiday,51.81,3.569,140.44,8.74
35,11/4/2011,653468.75,0,Non Holiday,44.46,3.551,140.43,8.74
35,11/11/2011,880576.33,0,Non Holiday,49.69,3.53,140.41,8.74
35,11/18/2011,820964.1,0,Non Holiday,51.42,3.53,140.41,8.74
35,11/25/2011,1733822.4,1,Holiday,47.88,3.492,140.42,8.74
35,12/2/2011,903606.03,0,Non Holiday,50.55,3.452,140.43,8.74
35,12/9/2011,948964.99,0,Non Holiday,46.28,3.415,140.44,8.74
35,12/16/2011,1115255.65,0,Non Holiday,40.68,3.413,140.47,8.74
35,12/23/2011,1550214.02,0,Non Holiday,41.59,3.389,140.53,8.74
35,12/30/2011,904650.55,1,Holiday,37.85,3.389,140.59,8.74
35,1/6/2012,671708.09,0,Non Holiday,35.8,3.422,140.65,8.74
35,1/13/2012,625135.11,0,Non Holiday,41.3,3.513,140.7,8.74
35,1/20/2012,669850.04,0,Non Holiday,30.35,3.533,140.81,8.74
35,1/27/2012,588722.99,0,Non Holiday,36.96,3.567,140.91,8.74
35,2/3/2012,746901.03,0,Non Holiday,42.52,3.617,141.02,8.74
35,2/10/2012,849779.14,1,Holiday,37.86,3.64,141.12,8.74
35,2/17/2012,824568.39,0,Non Holiday,37.24,3.695,141.21,8.74
35,2/24/2012,805028.74,0,Non Holiday,41.74,3.739,141.3,8.74
35,3/2/2012,766571.1,0,Non Holiday,40.07,3.816,141.39,8.74
35,3/9/2012,796351.35,0,Non Holiday,44.32,3.848,141.47,8.74
35,3/16/2012,793045.82,0,Non Holiday,49.6,3.862,141.55,8.74
35,3/23/2012,760671.1,0,Non Holiday,57.3,3.9,141.63,8.74
35,3/30/2012,744525.69,0,Non Holiday,49.4,3.953,141.7,8.74
35,4/6/2012,860293.46,0,Non Holiday,48.73,3.996,141.77,8.88
35,4/13/2012,788633.42,0,Non Holiday,52.22,4.044,141.84,8.88
35,4/20/2012,794660.24,0,Non Holiday,62.62,4.027,141.9,8.88
35,4/27/2012,721212.45,0,Non Holiday,52.33,4.004,141.96,8.88
35,5/4/2012,772036.6,0,Non Holiday,53.68,3.951,142.02,8.88
35,5/11/2012,802383.63,0,Non Holiday,58.97,3.889,142.08,8.88
35,5/18/2012,819196.68,0,Non Holiday,65.15,3.848,142.1,8.88
35,5/25/2012,822167.17,0,Non Holiday,64.77,3.798,142.1,8.88
35,6/1/2012,932195.52,0,Non Holiday,73.4,3.742,142.11,8.88
35,6/8/2012,873415.01,0,Non Holiday,64.05,3.689,142.12,8.88
35,6/15/2012,848289.41,0,Non Holiday,69.52,3.62,142.13,8.88
35,6/22/2012,911696,0,Non Holiday,73.23,3.564,142.16,8.88
35,6/29/2012,892133.41,0,Non Holiday,73.94,3.506,142.19,8.88
35,7/6/2012,985479.64,0,Non Holiday,82.08,3.475,142.22,8.84
35,7/13/2012,825763.48,0,Non Holiday,78.95,3.523,142.25,8.84
35,7/20/2012,841224.74,0,Non Holiday,78.64,3.567,142.23,8.84
35,7/27/2012,808030.15,0,Non Holiday,76.01,3.647,142.21,8.84
35,8/3/2012,866216.36,0,Non Holiday,75.22,3.654,142.19,8.84
35,8/10/2012,888368.8,0,Non Holiday,78.44,3.722,142.17,8.84
35,8/17/2012,887979.47,0,Non Holiday,76.51,3.807,142.22,8.84
35,8/24/2012,895274.72,0,Non Holiday,72.93,3.834,142.31,8.84
35,8/31/2012,931278.97,0,Non Holiday,75,3.867,142.41,8.84
35,9/7/2012,984833.35,1,Holiday,76,3.911,142.5,8.84
35,9/14/2012,821568.64,0,Non Holiday,68.72,3.948,142.59,8.84
35,9/21/2012,772302.94,0,Non Holiday,66.1,4.038,142.68,8.84
35,9/28/2012,814099.86,0,Non Holiday,64.92,3.997,142.77,8.84
35,10/5/2012,866064.4,0,Non Holiday,64.5,3.985,142.85,8.66
35,10/12/2012,873643.14,0,Non Holiday,55.4,4,142.94,8.66
35,10/19/2012,829284.67,0,Non Holiday,56.53,3.969,142.86,8.66
35,10/26/2012,865137.6,0,Non Holiday,58.99,3.882,142.76,8.66
36,2/5/2010,467546.74,0,Non Holiday,45.97,2.545,209.85,8.55
36,2/12/2010,469563.7,1,Holiday,46.11,2.539,210,8.55
36,2/19/2010,470281.03,0,Non Holiday,45.66,2.472,210.05,8.55
36,2/26/2010,447519.44,0,Non Holiday,50.87,2.52,210.08,8.55
36,3/5/2010,480203.43,0,Non Holiday,51.33,2.574,210.11,8.55
36,3/12/2010,441434.2,0,Non Holiday,61.96,2.619,210.14,8.55
36,3/19/2010,428851.99,0,Non Holiday,59.56,2.701,209.98,8.55
36,3/26/2010,404438.51,0,Non Holiday,55.76,2.711,209.79,8.55
36,4/2/2010,435972.82,0,Non Holiday,63.43,2.708,209.59,8.46
36,4/9/2010,453016.91,0,Non Holiday,68.54,2.743,209.4,8.46
36,4/16/2010,483699.56,0,Non Holiday,66.74,2.769,209.27,8.46
36,4/23/2010,434116.8,0,Non Holiday,68.03,2.762,209.22,8.46
36,4/30/2010,457899.64,0,Non Holiday,70.9,2.725,209.17,8.46
36,5/7/2010,489372.02,0,Non Holiday,75.56,2.786,209.12,8.46
36,5/14/2010,476733.74,0,Non Holiday,77.53,2.805,209.12,8.46
36,5/21/2010,474917.98,0,Non Holiday,77.34,2.767,209.39,8.46
36,5/28/2010,447050.42,0,Non Holiday,80.87,2.716,209.67,8.46
36,6/4/2010,471088.88,0,Non Holiday,79.93,2.664,209.94,8.46
36,6/11/2010,467711.18,0,Non Holiday,82.3,2.615,210.21,8.46
36,6/18/2010,485694.72,0,Non Holiday,84.37,2.572,210.21,8.46
36,6/25/2010,434879.87,0,Non Holiday,84.14,2.601,210.1,8.46
36,7/2/2010,434252.15,0,Non Holiday,81.85,2.606,209.98,8.36
36,7/9/2010,471713.59,0,Non Holiday,81.74,2.596,209.87,8.36
36,7/16/2010,466962.04,0,Non Holiday,84.43,2.561,209.86,8.36
36,7/23/2010,452021.2,0,Non Holiday,82.6,2.542,210,8.36
36,7/30/2010,432451.91,0,Non Holiday,81.88,2.602,210.13,8.36
36,8/6/2010,467442.94,0,Non Holiday,85.49,2.573,210.26,8.36
36,8/13/2010,470436.8,0,Non Holiday,86.06,2.644,210.39,8.36
36,8/20/2010,437949.9,0,Non Holiday,85.54,2.604,210.36,8.36
36,8/27/2010,412050.73,0,Non Holiday,84.62,2.562,210.33,8.36
36,9/3/2010,431294.45,0,Non Holiday,82.29,2.533,210.3,8.36
36,9/10/2010,434471.38,1,Holiday,80.58,2.513,210.26,8.36
36,9/17/2010,454694.21,0,Non Holiday,82.1,2.55,210.29,8.36
36,9/24/2010,419348.59,0,Non Holiday,79.17,2.578,210.37,8.36
36,10/1/2010,422169.47,0,Non Holiday,74.66,2.567,210.44,8.48
36,10/8/2010,444351.61,0,Non Holiday,66.34,2.595,210.51,8.48
36,10/15/2010,453308.15,0,Non Holiday,71.57,2.705,210.58,8.48
36,10/22/2010,424956.3,0,Non Holiday,72.24,2.698,210.63,8.48
36,10/29/2010,392654.26,0,Non Holiday,76.22,2.68,210.67,8.48
36,11/5/2010,405860.37,0,Non Holiday,62.72,2.655,210.72,8.48
36,11/12/2010,425804.8,0,Non Holiday,61.97,2.705,210.77,8.48
36,11/19/2010,411615.71,0,Non Holiday,56.73,2.741,210.65,8.48
36,11/26/2010,408891.49,1,Holiday,67.73,2.725,210.52,8.48
36,12/3/2010,360266.09,0,Non Holiday,54.44,2.694,210.38,8.48
36,12/10/2010,404545.03,0,Non Holiday,51.83,2.813,210.24,8.48
36,12/17/2010,410214.7,0,Non Holiday,56.73,2.852,210.18,8.48
36,12/24/2010,422093.59,0,Non Holiday,59.1,2.863,210.18,8.48
36,12/31/2010,359310.65,1,Holiday,52.88,2.949,210.18,8.48
36,1/7/2011,384659.85,0,Non Holiday,54.11,2.942,210.18,8.4
36,1/14/2011,410497.73,0,Non Holiday,42.87,2.971,210.24,8.4
36,1/21/2011,399191.05,0,Non Holiday,51.18,2.98,210.6,8.4
36,1/28/2011,372174.12,0,Non Holiday,48.74,2.995,210.97,8.4
36,2/4/2011,417521.7,0,Non Holiday,46.68,2.98,211.33,8.4
36,2/11/2011,401501.2,1,Holiday,41.16,3.009,211.7,8.4
36,2/18/2011,427175.03,0,Non Holiday,57.48,3.017,212.01,8.4
36,2/25/2011,380279.44,0,Non Holiday,67.73,3.053,212.29,8.4
36,3/4/2011,402579.84,0,Non Holiday,64.55,3.282,212.58,8.4
36,3/11/2011,407506.78,0,Non Holiday,59.15,3.448,212.86,8.4
36,3/18/2011,431412.22,0,Non Holiday,64.9,3.487,213.11,8.4
36,3/25/2011,390732.02,0,Non Holiday,71.07,3.488,213.34,8.4
36,4/1/2011,385672.11,0,Non Holiday,67.31,3.529,213.58,8.3
36,4/8/2011,428727.61,0,Non Holiday,69.39,3.645,213.81,8.3
36,4/15/2011,414986.54,0,Non Holiday,73.25,3.763,214.03,8.3
36,4/22/2011,374574.72,0,Non Holiday,74.57,3.805,214.19,8.3
36,4/29/2011,340708.78,0,Non Holiday,76.1,3.837,214.36,8.3
36,5/6/2011,393401.4,0,Non Holiday,69.56,3.917,214.52,8.3
36,5/13/2011,395316.65,0,Non Holiday,76.73,3.92,214.69,8.3
36,5/20/2011,376183.44,0,Non Holiday,73.02,3.925,214.47,8.3
36,5/27/2011,348655.2,0,Non Holiday,81.28,3.786,214.24,8.3
36,6/3/2011,373703.95,0,Non Holiday,82.96,3.69,214.02,8.3
36,6/10/2011,374182.04,0,Non Holiday,82.41,3.633,213.79,8.3
36,6/17/2011,394645.25,0,Non Holiday,84.43,3.599,213.75,8.3
36,6/24/2011,360009.94,0,Non Holiday,83.95,3.569,213.84,8.3
36,7/1/2011,354270.77,0,Non Holiday,85.33,3.502,213.93,8.18
36,7/8/2011,377464.62,0,Non Holiday,84.71,3.44,214.02,8.18
36,7/15/2011,385631.48,0,Non Holiday,85.63,3.55,214.11,8.18
36,7/22/2011,361311.41,0,Non Holiday,83.31,3.637,214.17,8.18
36,7/29/2011,354361.08,0,Non Holiday,84.99,3.66,214.23,8.18
36,8/5/2011,381017.75,0,Non Holiday,86.71,3.652,214.3,8.18
36,8/12/2011,380188.69,0,Non Holiday,87.64,3.608,214.36,8.18
36,8/19/2011,373267.58,0,Non Holiday,87.24,3.534,214.42,8.18
36,8/26/2011,344964.2,0,Non Holiday,86.02,3.501,214.49,8.18
36,9/2/2011,350276.29,0,Non Holiday,87.5,3.481,214.55,8.18
36,9/9/2011,352960.64,1,Holiday,77.94,3.499,214.62,8.18
36,9/16/2011,343108.12,0,Non Holiday,82.06,3.473,214.79,8.18
36,9/23/2011,322405.13,0,Non Holiday,78.35,3.441,215.12,8.18
36,9/30/2011,314910.37,0,Non Holiday,81.52,3.328,215.45,8.18
36,10/7/2011,346137.87,0,Non Holiday,71.2,3.262,215.78,7.72
36,10/14/2011,342076.99,0,Non Holiday,74.16,3.234,216.09,7.72
36,10/21/2011,328633.34,0,Non Holiday,67.89,3.308,216.25,7.72
36,10/28/2011,306193.81,0,Non Holiday,71.31,3.306,216.41,7.72
36,11/4/2011,313387.11,0,Non Holiday,58.97,3.287,216.56,7.72
36,11/11/2011,328498.92,0,Non Holiday,63.5,3.254,216.72,7.72
36,11/18/2011,332901.94,0,Non Holiday,66.28,3.26,216.94,7.72
36,11/25/2011,332811.55,1,Holiday,66.41,3.181,217.18,7.72
36,12/2/2011,293350.51,0,Non Holiday,53.57,3.164,217.42,7.72
36,12/9/2011,312298.37,0,Non Holiday,50.64,3.147,217.66,7.72
36,12/16/2011,341503.92,0,Non Holiday,58.31,3.133,217.88,7.72
36,12/23/2011,325262.46,0,Non Holiday,55.41,3.098,218.05,7.72
36,12/30/2011,287425.22,1,Holiday,48.26,3.132,218.23,7.72
36,1/6/2012,329467.82,0,Non Holiday,57.18,3.129,218.41,7.24
36,1/13/2012,325976.34,0,Non Holiday,56.28,3.254,218.58,7.24
36,1/20/2012,330927.21,0,Non Holiday,58.9,3.275,218.68,7.24
36,1/27/2012,301444.94,0,Non Holiday,62.73,3.313,218.77,7.24
